contentId,creatorId,title,lengthSec,format,platform,createdAt
"c384","creator_34","Synthetic Item 384",444,"podcast","spotify","2025-01-01"
"c385","creator_35","Synthetic Item 385",445,"live","youtube","2025-01-01"
"c386","creator_36","Synthetic Item 386",446,"video","blog","2025-01-01"
"c387","creator_37","Synthetic Item 387",447,"article","instagram","2025-01-01"
"c388","creator_38","Synthetic Item 388",448,"short","tiktok","2025-01-01"
"c389","creator_39","Synthetic Item 389",449,"podcast","twitch","2025-01-01"
"c390","creator_40","Synthetic Item 390",450,"live","spotify","2025-01-01"
"c391","creator_41","Synthetic Item 391",451,"video","youtube","2025-01-01"
"c392","creator_42","Synthetic Item 392",452,"article","blog","2025-01-01"
"c393","creator_43","Synthetic Item 393",453,"short","instagram","2025-01-01"
"c394","creator_44","Synthetic Item 394",454,"podcast","tiktok","2025-01-01"
"c395","creator_45","Synthetic Item 395",455,"live","twitch","2025-01-01"
"c396","creator_46","Synthetic Item 396",456,"video","spotify","2025-01-01"
"c397","creator_47","Synthetic Item 397",457,"article","youtube","2025-01-01"
"c398","creator_48","Synthetic Item 398",458,"short","blog","2025-01-01"
"c399","creator_49","Synthetic Item 399",459,"podcast","instagram","2025-01-01"
"c400","creator_50","Synthetic Item 400",460,"live","tiktok","2025-01-01"
"c401","creator_1","Synthetic Item 401",461,"video","twitch","2025-01-01"
"c402","creator_2","Synthetic Item 402",462,"article","spotify","2025-01-01"
"c403","creator_3","Synthetic Item 403",463,"short","youtube","2025-01-01"
"c404","creator_4","Synthetic Item 404",464,"podcast","blog","2025-01-01"
"c405","creator_5","Synthetic Item 405",465,"live","instagram","2025-01-01"
"c406","creator_6","Synthetic Item 406",466,"video","tiktok","2025-01-01"
"c407","creator_7","Synthetic Item 407",467,"article","twitch","2025-01-01"
"c408","creator_8","Synthetic Item 408",468,"short","spotify","2025-01-01"
"c409","creator_9","Synthetic Item 409",469,"podcast","youtube","2025-01-01"
"c410","creator_10","Synthetic Item 410",470,"live","blog","2025-01-01"
"c411","creator_11","Synthetic Item 411",471,"video","instagram","2025-01-01"
"c412","creator_12","Synthetic Item 412",472,"article","tiktok","2025-01-01"
"c413","creator_13","Synthetic Item 413",473,"short","twitch","2025-01-01"
"c414","creator_14","Synthetic Item 414",474,"podcast","spotify","2025-01-01"
"c415","creator_15","Synthetic Item 415",475,"live","youtube","2025-01-01"
"c416","creator_16","Synthetic Item 416",476,"video","blog","2025-01-01"
"c417","creator_17","Synthetic Item 417",477,"article","instagram","2025-01-01"
"c418","creator_18","Synthetic Item 418",478,"short","tiktok","2025-01-01"
"c419","creator_19","Synthetic Item 419",479,"podcast","twitch","2025-01-01"
"c420","creator_20","Synthetic Item 420",480,"live","spotify","2025-01-01"
"c421","creator_21","Synthetic Item 421",481,"video","youtube","2025-01-01"
"c422","creator_22","Synthetic Item 422",482,"article","blog","2025-01-01"
"c423","creator_23","Synthetic Item 423",483,"short","instagram","2025-01-01"
"c424","creator_24","Synthetic Item 424",484,"podcast","tiktok","2025-01-01"
"c425","creator_25","Synthetic Item 425",485,"live","twitch","2025-01-01"
"c426","creator_26","Synthetic Item 426",486,"video","spotify","2025-01-01"
"c427","creator_27","Synthetic Item 427",487,"article","youtube","2025-01-01"
"c428","creator_28","Synthetic Item 428",488,"short","blog","2025-01-01"
"c429","creator_29","Synthetic Item 429",489,"podcast","instagram","2025-01-01"
"c430","creator_30","Synthetic Item 430",490,"live","tiktok","2025-01-01"
"c431","creator_31","Synthetic Item 431",491,"video","twitch","2025-01-01"
"c432","creator_32","Synthetic Item 432",492,"article","spotify","2025-01-01"
"c433","creator_33","Synthetic Item 433",493,"short","youtube","2025-01-01"
"c434","creator_34","Synthetic Item 434",494,"podcast","blog","2025-01-01"
"c435","creator_35","Synthetic Item 435",495,"live","instagram","2025-01-01"
"c436","creator_36","Synthetic Item 436",496,"video","tiktok","2025-01-01"
"c437","creator_37","Synthetic Item 437",497,"article","twitch","2025-01-01"
"c438","creator_38","Synthetic Item 438",498,"short","spotify","2025-01-01"
"c439","creator_39","Synthetic Item 439",499,"podcast","youtube","2025-01-01"
"c440","creator_40","Synthetic Item 440",500,"live","blog","2025-01-01"
"c441","creator_41","Synthetic Item 441",501,"video","instagram","2025-01-01"
"c442","creator_42","Synthetic Item 442",502,"article","tiktok","2025-01-01"
"c443","creator_43","Synthetic Item 443",503,"short","twitch","2025-01-01"
"c444","creator_44","Synthetic Item 444",504,"podcast","spotify","2025-01-01"
"c445","creator_45","Synthetic Item 445",505,"live","youtube","2025-01-01"
"c446","creator_46","Synthetic Item 446",506,"video","blog","2025-01-01"
"c447","creator_47","Synthetic Item 447",507,"article","instagram","2025-01-01"
"c448","creator_48","Synthetic Item 448",508,"short","tiktok","2025-01-01"
"c449","creator_49","Synthetic Item 449",509,"podcast","twitch","2025-01-01"
"c450","creator_50","Synthetic Item 450",510,"live","spotify","2025-01-01"
"c451","creator_1","Synthetic Item 451",511,"video","youtube","2025-01-01"
"c452","creator_2","Synthetic Item 452",512,"article","blog","2025-01-01"
"c453","creator_3","Synthetic Item 453",513,"short","instagram","2025-01-01"
"c454","creator_4","Synthetic Item 454",514,"podcast","tiktok","2025-01-01"
"c455","creator_5","Synthetic Item 455",515,"live","twitch","2025-01-01"
"c456","creator_6","Synthetic Item 456",516,"video","spotify","2025-01-01"
"c457","creator_7","Synthetic Item 457",517,"article","youtube","2025-01-01"
"c458","creator_8","Synthetic Item 458",518,"short","blog","2025-01-01"
"c459","creator_9","Synthetic Item 459",519,"podcast","instagram","2025-01-01"
"c460","creator_10","Synthetic Item 460",520,"live","tiktok","2025-01-01"
"c461","creator_11","Synthetic Item 461",521,"video","twitch","2025-01-01"
"c462","creator_12","Synthetic Item 462",522,"article","spotify","2025-01-01"
"c463","creator_13","Synthetic Item 463",523,"short","youtube","2025-01-01"
"c464","creator_14","Synthetic Item 464",524,"podcast","blog","2025-01-01"
"c465","creator_15","Synthetic Item 465",525,"live","instagram","2025-01-01"
"c466","creator_16","Synthetic Item 466",526,"video","tiktok","2025-01-01"
"c467","creator_17","Synthetic Item 467",527,"article","twitch","2025-01-01"
"c468","creator_18","Synthetic Item 468",528,"short","spotify","2025-01-01"
"c469","creator_19","Synthetic Item 469",529,"podcast","youtube","2025-01-01"
"c470","creator_20","Synthetic Item 470",530,"live","blog","2025-01-01"
"c471","creator_21","Synthetic Item 471",531,"video","instagram","2025-01-01"
"c472","creator_22","Synthetic Item 472",532,"article","tiktok","2025-01-01"
"c473","creator_23","Synthetic Item 473",533,"short","twitch","2025-01-01"
"c474","creator_24","Synthetic Item 474",534,"podcast","spotify","2025-01-01"
"c475","creator_25","Synthetic Item 475",535,"live","youtube","2025-01-01"
"c476","creator_26","Synthetic Item 476",536,"video","blog","2025-01-01"
"c477","creator_27","Synthetic Item 477",537,"article","instagram","2025-01-01"
"c478","creator_28","Synthetic Item 478",538,"short","tiktok","2025-01-01"
"c479","creator_29","Synthetic Item 479",539,"podcast","twitch","2025-01-01"
"c480","creator_30","Synthetic Item 480",540,"live","spotify","2025-01-01"
"c481","creator_31","Synthetic Item 481",541,"video","youtube","2025-01-01"
"c482","creator_32","Synthetic Item 482",542,"article","blog","2025-01-01"
"c483","creator_33","Synthetic Item 483",543,"short","instagram","2025-01-01"
"c484","creator_34","Synthetic Item 484",544,"podcast","tiktok","2025-01-01"
"c485","creator_35","Synthetic Item 485",545,"live","twitch","2025-01-01"
"c486","creator_36","Synthetic Item 486",546,"video","spotify","2025-01-01"
"c487","creator_37","Synthetic Item 487",547,"article","youtube","2025-01-01"
"c488","creator_38","Synthetic Item 488",548,"short","blog","2025-01-01"
"c489","creator_39","Synthetic Item 489",549,"podcast","instagram","2025-01-01"
"c490","creator_40","Synthetic Item 490",550,"live","tiktok","2025-01-01"
"c491","creator_41","Synthetic Item 491",551,"video","twitch","2025-01-01"
"c492","creator_42","Synthetic Item 492",552,"article","spotify","2025-01-01"
"c493","creator_43","Synthetic Item 493",553,"short","youtube","2025-01-01"
"c494","creator_44","Synthetic Item 494",554,"podcast","blog","2025-01-01"
"c495","creator_45","Synthetic Item 495",555,"live","instagram","2025-01-01"
"c496","creator_46","Synthetic Item 496",556,"video","tiktok","2025-01-01"
"c497","creator_47","Synthetic Item 497",557,"article","twitch","2025-01-01"
"c498","creator_48","Synthetic Item 498",558,"short","spotify","2025-01-01"
"c499","creator_49","Synthetic Item 499",559,"podcast","youtube","2025-01-01"
"c500","creator_50","Synthetic Item 500",560,"live","blog","2025-01-01"
"c501","creator_1","Synthetic Item 501",561,"video","instagram","2025-01-01"
"c502","creator_2","Synthetic Item 502",562,"article","tiktok","2025-01-01"
"c503","creator_3","Synthetic Item 503",563,"short","twitch","2025-01-01"
"c504","creator_4","Synthetic Item 504",564,"podcast","spotify","2025-01-01"
"c505","creator_5","Synthetic Item 505",565,"live","youtube","2025-01-01"
"c506","creator_6","Synthetic Item 506",566,"video","blog","2025-01-01"
"c507","creator_7","Synthetic Item 507",567,"article","instagram","2025-01-01"
"c508","creator_8","Synthetic Item 508",568,"short","tiktok","2025-01-01"
"c509","creator_9","Synthetic Item 509",569,"podcast","twitch","2025-01-01"
"c510","creator_10","Synthetic Item 510",570,"live","spotify","2025-01-01"
"c511","creator_11","Synthetic Item 511",571,"video","youtube","2025-01-01"
"c512","creator_12","Synthetic Item 512",572,"article","blog","2025-01-01"
"c513","creator_13","Synthetic Item 513",573,"short","instagram","2025-01-01"
"c514","creator_14","Synthetic Item 514",574,"podcast","tiktok","2025-01-01"
"c515","creator_15","Synthetic Item 515",575,"live","twitch","2025-01-01"
"c516","creator_16","Synthetic Item 516",576,"video","spotify","2025-01-01"
"c517","creator_17","Synthetic Item 517",577,"article","youtube","2025-01-01"
"c518","creator_18","Synthetic Item 518",578,"short","blog","2025-01-01"
"c519","creator_19","Synthetic Item 519",579,"podcast","instagram","2025-01-01"
"c520","creator_20","Synthetic Item 520",580,"live","tiktok","2025-01-01"
"c521","creator_21","Synthetic Item 521",581,"video","twitch","2025-01-01"
"c522","creator_22","Synthetic Item 522",582,"article","spotify","2025-01-01"
"c523","creator_23","Synthetic Item 523",583,"short","youtube","2025-01-01"
"c524","creator_24","Synthetic Item 524",584,"podcast","blog","2025-01-01"
"c525","creator_25","Synthetic Item 525",585,"live","instagram","2025-01-01"
"c526","creator_26","Synthetic Item 526",586,"video","tiktok","2025-01-01"
"c527","creator_27","Synthetic Item 527",587,"article","twitch","2025-01-01"
"c528","creator_28","Synthetic Item 528",588,"short","spotify","2025-01-01"
"c529","creator_29","Synthetic Item 529",589,"podcast","youtube","2025-01-01"
"c530","creator_30","Synthetic Item 530",590,"live","blog","2025-01-01"
"c531","creator_31","Synthetic Item 531",591,"video","instagram","2025-01-01"
"c532","creator_32","Synthetic Item 532",592,"article","tiktok","2025-01-01"
"c533","creator_33","Synthetic Item 533",593,"short","twitch","2025-01-01"
"c534","creator_34","Synthetic Item 534",594,"podcast","spotify","2025-01-01"
"c535","creator_35","Synthetic Item 535",595,"live","youtube","2025-01-01"
"c536","creator_36","Synthetic Item 536",596,"video","blog","2025-01-01"
"c537","creator_37","Synthetic Item 537",597,"article","instagram","2025-01-01"
"c538","creator_38","Synthetic Item 538",598,"short","tiktok","2025-01-01"
"c539","creator_39","Synthetic Item 539",599,"podcast","twitch","2025-01-01"
"c540","creator_40","Synthetic Item 540",600,"live","spotify","2025-01-01"
"c541","creator_41","Synthetic Item 541",601,"video","youtube","2025-01-01"
"c542","creator_42","Synthetic Item 542",602,"article","blog","2025-01-01"
"c543","creator_43","Synthetic Item 543",603,"short","instagram","2025-01-01"
"c544","creator_44","Synthetic Item 544",604,"podcast","tiktok","2025-01-01"
"c545","creator_45","Synthetic Item 545",605,"live","twitch","2025-01-01"
"c546","creator_46","Synthetic Item 546",606,"video","spotify","2025-01-01"
"c547","creator_47","Synthetic Item 547",607,"article","youtube","2025-01-01"
"c548","creator_48","Synthetic Item 548",608,"short","blog","2025-01-01"
"c549","creator_49","Synthetic Item 549",609,"podcast","instagram","2025-01-01"
"c550","creator_50","Synthetic Item 550",610,"live","tiktok","2025-01-01"
"c551","creator_1","Synthetic Item 551",611,"video","twitch","2025-01-01"
"c552","creator_2","Synthetic Item 552",612,"article","spotify","2025-01-01"
"c553","creator_3","Synthetic Item 553",613,"short","youtube","2025-01-01"
"c554","creator_4","Synthetic Item 554",614,"podcast","blog","2025-01-01"
"c555","creator_5","Synthetic Item 555",615,"live","instagram","2025-01-01"
"c556","creator_6","Synthetic Item 556",616,"video","tiktok","2025-01-01"
"c557","creator_7","Synthetic Item 557",617,"article","twitch","2025-01-01"
"c558","creator_8","Synthetic Item 558",618,"short","spotify","2025-01-01"
"c559","creator_9","Synthetic Item 559",619,"podcast","youtube","2025-01-01"
"c560","creator_10","Synthetic Item 560",620,"live","blog","2025-01-01"
"c561","creator_11","Synthetic Item 561",621,"video","instagram","2025-01-01"
"c562","creator_12","Synthetic Item 562",622,"article","tiktok","2025-01-01"
"c563","creator_13","Synthetic Item 563",623,"short","twitch","2025-01-01"
"c564","creator_14","Synthetic Item 564",624,"podcast","spotify","2025-01-01"
"c565","creator_15","Synthetic Item 565",625,"live","youtube","2025-01-01"
"c566","creator_16","Synthetic Item 566",626,"video","blog","2025-01-01"
"c567","creator_17","Synthetic Item 567",627,"article","instagram","2025-01-01"
"c568","creator_18","Synthetic Item 568",628,"short","tiktok","2025-01-01"
"c569","creator_19","Synthetic Item 569",629,"podcast","twitch","2025-01-01"
"c570","creator_20","Synthetic Item 570",630,"live","spotify","2025-01-01"
"c571","creator_21","Synthetic Item 571",631,"video","youtube","2025-01-01"
"c572","creator_22","Synthetic Item 572",632,"article","blog","2025-01-01"
"c573","creator_23","Synthetic Item 573",633,"short","instagram","2025-01-01"
"c574","creator_24","Synthetic Item 574",634,"podcast","tiktok","2025-01-01"
"c575","creator_25","Synthetic Item 575",635,"live","twitch","2025-01-01"
"c576","creator_26","Synthetic Item 576",636,"video","spotify","2025-01-01"
"c577","creator_27","Synthetic Item 577",637,"article","youtube","2025-01-01"
"c578","creator_28","Synthetic Item 578",638,"short","blog","2025-01-01"
"c579","creator_29","Synthetic Item 579",639,"podcast","instagram","2025-01-01"
"c580","creator_30","Synthetic Item 580",640,"live","tiktok","2025-01-01"
"c581","creator_31","Synthetic Item 581",641,"video","twitch","2025-01-01"
"c582","creator_32","Synthetic Item 582",642,"article","spotify","2025-01-01"
"c583","creator_33","Synthetic Item 583",643,"short","youtube","2025-01-01"
"c584","creator_34","Synthetic Item 584",644,"podcast","blog","2025-01-01"
"c585","creator_35","Synthetic Item 585",645,"live","instagram","2025-01-01"
"c586","creator_36","Synthetic Item 586",646,"video","tiktok","2025-01-01"
"c587","creator_37","Synthetic Item 587",647,"article","twitch","2025-01-01"
"c588","creator_38","Synthetic Item 588",648,"short","spotify","2025-01-01"
"c589","creator_39","Synthetic Item 589",649,"podcast","youtube","2025-01-01"
"c590","creator_40","Synthetic Item 590",650,"live","blog","2025-01-01"
"c591","creator_41","Synthetic Item 591",651,"video","instagram","2025-01-01"
"c592","creator_42","Synthetic Item 592",652,"article","tiktok","2025-01-01"
"c593","creator_43","Synthetic Item 593",653,"short","twitch","2025-01-01"
"c594","creator_44","Synthetic Item 594",654,"podcast","spotify","2025-01-01"
"c595","creator_45","Synthetic Item 595",655,"live","youtube","2025-01-01"
"c596","creator_46","Synthetic Item 596",656,"video","blog","2025-01-01"
